t,mode,phase,target1,target2,actual1,actual2,duty1,duty2,v_batt,a1,a2,ff
7.7812,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.8018,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.8228,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.8434,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.864,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.8846,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.9055,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.9263,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.947,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
7.9879,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.0083,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.0286,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.0489,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.0694,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.09,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.1106,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.1316,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.1525,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.1736,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.2147,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.2357,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.2566,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.2776,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.2986,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.3195,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.3405,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.3613,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.3821,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.403,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.4443,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.465,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.4857,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.5064,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.5271,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.5479,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.5685,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.589,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.6096,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.6303,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.6712,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.6918,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.7124,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.733,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.7535,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.7744,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.7951,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.8157,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.8363,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
8.8569,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
8.8978,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
8.9184,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
8.939,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
8.9596,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
8.9802,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
9.0009,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
9.0213,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
9.0416,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
9.0619,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,10.9,,,
9.0824,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.1234,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.144,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.1646,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.1851,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.2057,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.2264,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.247,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.2676,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.2884,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.3093,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.3507,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.3715,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.3923,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.4129,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.4337,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.4545,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.4756,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.4965,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.5172,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.538,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.5794,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.6004,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.6213,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.6423,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.6631,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.6839,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.7044,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.7248,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.7452,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.1,,,
9.7656,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.8063,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.8271,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.848,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.8688,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.8897,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.9103,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.9309,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.9513,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.9718,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
9.9923,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
10.0331,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
10.0538,software,tgt=3000,3000,-3000,0.0,0.0,1000,-1000,11.0,,,
10.0745,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.095,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.1156,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.1362,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.1569,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.1775,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.1981,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.2187,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.2597,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.2802,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.301,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.3218,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.3428,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.3635,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.3841,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.4046,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.4252,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.4459,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.4869,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.5074,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.5279,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.5486,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.5691,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.5896,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.6101,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.6308,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.6515,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.6721,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.713,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.7337,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.7543,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.7749,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.7955,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.8161,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.8367,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.8573,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.878,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
10.8987,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.9395,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.9601,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
10.9808,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.0013,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.0219,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.0425,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.0629,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.0836,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.104,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.1244,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.1651,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.1858,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.2065,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.227,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.2476,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.2681,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.2887,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.3093,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.3301,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.351,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.3922,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.413,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.4338,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.4547,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.4755,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.4965,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.5174,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.5384,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.559,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
11.5798,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.6207,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.6413,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.6618,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.6825,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.7032,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.7237,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.7444,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.7652,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.7859,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.8065,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.8469,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.8672,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.8877,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.9084,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.929,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.9497,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.9704,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
11.9911,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
12.0117,software,tgt=1000,1000,-1000,0.0,0.0,954,-954,11.1,,,
12.0323,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.0731,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.0934,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.1139,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.1345,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.1551,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.1757,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.1963,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.217,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.2376,software,tgt=1000,1000,-1000,0.0,0.0,958,-958,11.0,,,
12.2582,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.2989,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3196,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3403,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3609,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.3814,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.402,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.4225,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.4431,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.4634,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.484,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.5246,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.5449,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.5655,software,tgt=1000,1000,-1000,0.0,0.0,951,-951,11.2,,,
12.5862,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6069,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6277,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6483,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6688,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.6895,software,tgt=0,0,0,0.0,0.0,480,-480,11.2,,,
12.7104,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.7517,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.7726,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.7934,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.8143,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.8352,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.8562,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.877,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.8977,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.9183,software,tgt=0,0,0,0.0,0.0,480,-480,14.7,,,
12.9388,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
12.9797,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.0001,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.0204,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.0408,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.0613,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.082,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.1027,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.1233,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.1438,software,tgt=0,0,0,0.0,0.0,480,-480,14.5,,,
13.1643,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.2053,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.226,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.2465,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.2671,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.2878,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.3084,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.329,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.3495,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.37,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.3907,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.4317,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.4523,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.4731,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.4938,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.5144,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.535,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.5557,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.5764,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.597,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
13.6177,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.6588,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.6794,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.6999,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.7205,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.741,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.7616,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.7821,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.8027,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.8233,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.8438,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.8847,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.9052,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.9257,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.9464,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.967,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
13.9878,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.0084,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.0287,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.049,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.0697,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.111,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.1317,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.1526,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.1733,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.1952,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2169,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2373,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2578,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2784,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.2991,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.3399,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.3605,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.3811,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.4017,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.4223,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.4432,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.4638,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.4845,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.5051,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.5256,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.5664,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.587,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6076,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6281,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6487,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6692,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.6898,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.7105,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.7318,software,tgt=0,0,0,0.0,0.0,480,-480,12.4,,,
14.7522,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.7933,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.8142,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.8351,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.856,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.8768,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.8974,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.918,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.9386,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.9593,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
14.9799,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
15.0208,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
15.0415,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
15.0624,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
15.0832,software,tgt=0,0,0,0.0,0.0,480,-480,12.3,,,
