t,phase,cmd_lin,cmd_ang,odom_v,odom_w,filt_v,filt_w,imu_yaw,amcl_x,amcl_y,amcl_yaw,clearance,v_batt,a1,a2,ba1,ba2,rpm1,rpm2,ff
0.1194,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.487,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.1706,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.487,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.2214,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.487,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.2729,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.487,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.3245,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.469,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.3758,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.469,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.4269,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.469,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.4788,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.469,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.5303,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.481,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.5811,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.481,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.6319,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.481,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.6829,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.481,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.7338,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.467,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.7848,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.467,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.8355,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.467,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.8867,dir_fwd,0.3,0.0,0.0,0.0,,,0.0,,,0.0,2.467,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.9372,dir_fwd,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.9377,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.126,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
0.9884,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.126,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.0395,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.126,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.0905,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.104,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.1414,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.104,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.1925,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.104,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.2437,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.104,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.2946,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.11,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.3455,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.11,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.3963,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.11,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.4475,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.11,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.4984,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,1.218,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.5492,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,1.218,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
1.6002,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,1.218,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
1.6512,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,1.218,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
1.7025,dir_rev,-0.3,0.0,0.0,0.0,,,0.0,,,0.0,3.116,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
1.7535,dir_rev,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.7538,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.8047,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.8553,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.9058,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
1.9562,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.0072,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.0578,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.1083,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
2.1586,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
2.2094,idle,0.0,0.0,0.0,0.0,,,0.0,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
2.2599,idle,0.0,0.0,0.0,0.0,,,1.3933,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
2.3106,idle,0.0,0.0,0.0,0.0,,,1.3933,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
2.3613,idle,0.0,0.0,0.0,0.0,,,1.3933,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.4116,idle,0.0,0.0,0.0,0.0,,,1.3933,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.4629,idle,0.0,0.0,0.0,0.0,,,1.3933,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.5135,idle,0.0,0.0,0.0,0.0,,,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.5641,idle,0.0,0.0,0.0,0.0,,,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.6146,idle,0.0,0.0,0.0,0.0,,,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.665,idle,0.0,0.0,0.0,0.0,,,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.7161,idle,0.0,0.0,0.0,0.0,,,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.7669,idle,0.0,0.0,0.0,0.0,0.0,-0.0016,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.8175,idle,0.0,0.0,0.0,0.0,0.0,-0.0016,1.3943,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.8681,idle,0.0,0.0,0.0,0.0,0.0,-0.0016,1.3943,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.9187,idle,0.0,0.0,0.0,0.0,0.0,-0.0016,1.3943,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
2.9691,idle,0.0,0.0,0.0,0.0,0.0,-0.0016,1.3943,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.0201,idle,0.0,0.0,0.0,0.0,0.0,-0.0016,1.3943,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.071,idle,0.0,0.0,0.0,0.0,0.0,-0.0018,1.3943,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.1216,idle,0.0,0.0,0.0,0.0,0.0,-0.0018,1.3941,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.1723,idle,0.0,0.0,0.0,0.0,0.0,-0.0018,1.3941,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.2228,idle,0.0,0.0,0.0,0.0,0.0,-0.0018,1.3941,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.2732,idle,0.0,0.0,0.0,0.0,0.0,-0.0018,1.3941,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.3244,idle,0.0,0.0,0.0,0.0,0.0,-0.0018,1.3941,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.3749,idle,0.0,0.0,0.0,0.0,0.0,-0.0014,1.3941,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.4253,idle,0.0,0.0,0.0,0.0,0.0,-0.0014,1.3938,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.4757,idle,0.0,0.0,0.0,0.0,0.0,-0.0014,1.3938,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.526,idle,0.0,0.0,0.0,0.0,0.0,-0.0014,1.3938,,,0.0,inf,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.5764,idle,0.0,0.0,0.0,0.0,0.0,-0.0014,1.3938,,,0.0,inf,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.6272,idle,0.0,0.0,0.0,0.0,0.0,-0.0014,1.3938,,,0.0,inf,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.6781,idle,0.0,0.0,0.0,0.0,0.0,-0.0012,1.3938,,,0.0,inf,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.7286,idle,0.0,0.0,0.0,0.0,0.0,-0.0012,1.3941,,,0.0,inf,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.7792,idle,0.0,0.0,0.0,0.0,0.0,-0.0012,1.3941,,,0.0,inf,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.8297,idle,0.0,0.0,0.0,0.0,0.0,-0.0012,1.3941,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.88,idle,0.0,0.0,0.0,0.0,0.0,-0.0012,1.3941,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.9311,idle,0.0,0.0,0.0,0.0,0.0,-0.0012,1.3941,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
3.9819,idle,0.0,0.0,0.0,0.0,0.0,-0.0011,1.3941,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
4.0327,idle,0.0,0.0,0.0,0.0,0.0,-0.0011,1.3939,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
4.0833,idle,0.0,0.0,0.0,0.0,0.0,-0.0011,1.3939,,,0.0,inf,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
4.134,idle,0.0,0.0,0.0,0.0,0.0,-0.0011,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.1843,idle,0.0,0.0,0.0,0.0,0.0,-0.0011,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.2354,idle,0.0,0.0,0.0,0.0,0.0,-0.0011,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.2863,idle,0.0,0.0,0.0,0.0,0.0,-0.001,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.3369,idle,0.0,0.0,0.0,0.0,0.0,-0.001,1.394,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.3873,idle,0.0,0.0,0.0,0.0,0.0,-0.001,1.394,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.4378,idle,0.0,0.0,0.0,0.0,0.0,-0.001,1.394,,,0.0,inf,11.6,6.4,-6.3,4.2,5.0,217.0,360.0,0
4.4882,idle,0.0,0.0,0.0,0.0,0.0,-0.001,1.394,,,0.0,inf,11.6,6.4,-6.3,4.2,5.0,217.0,360.0,0
4.5391,idle,0.0,0.0,-0.0252,0.0,0.0,-0.001,1.394,,,0.0,inf,11.6,6.4,-6.3,4.2,5.0,217.0,360.0,0
4.5895,idle,0.0,0.0,-0.0252,0.0,0.0001,-0.001,1.394,,,0.0,inf,11.6,6.4,-6.3,4.2,5.0,217.0,360.0,0
4.6402,idle,0.0,0.0,-0.0252,0.0,0.0001,-0.001,1.394,,,0.0,inf,11.6,6.4,-6.3,4.2,5.0,217.0,360.0,0
4.6906,idle,0.0,0.0,-0.0252,0.0,0.0001,-0.001,1.394,,,0.0,inf,11.6,6.4,-6.3,4.2,5.0,217.0,360.0,0
4.7413,idle,0.0,0.0,-0.0252,0.0,0.0001,-0.001,1.394,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,-60.0,0.0,0
4.7917,idle,0.0,0.0,-0.0252,0.0,0.0001,-0.001,1.394,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,-60.0,0.0,0
4.8427,idle,0.0,0.0,0.0032,0.0162,0.0001,-0.001,1.394,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,-60.0,0.0,0
4.8936,idle,0.0,0.0,0.0032,0.0162,0.0001,-0.001,1.394,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,-60.0,0.0,0
4.9442,idle,0.0,0.0,0.0032,0.0162,0.0001,-0.001,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,-60.0,0.0,0
4.9946,idle,0.0,0.0,0.0032,0.0162,0.0001,-0.001,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,-60.0,0.0,0
5.045,idle,0.0,0.0,0.0032,0.0162,0.0001,-0.001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.0954,idle,0.0,0.0,0.0032,0.0162,0.0001,-0.001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.1461,idle,0.0,0.0,0.0,0.0,0.0001,-0.001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.1967,idle,0.0,0.0,0.0,0.0,0.0001,-0.0008,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.2471,idle,0.0,0.0,0.0,0.0,0.0001,-0.0008,1.394,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.2976,idle,0.0,0.0,0.0,0.0,0.0001,-0.0008,1.394,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.3481,idle,0.0,0.0,0.0,0.0,0.0001,-0.0008,1.394,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.3985,idle,0.0,0.0,0.0,0.0,0.0001,-0.0008,1.394,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.4494,idle,0.0,0.0,0.0,0.0,0.0001,-0.0008,1.394,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.4999,idle,0.0,0.0,0.0,0.0,0.0,-0.0006,1.394,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.5503,idle,0.0,0.0,0.0,0.0,0.0,-0.0006,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.6011,idle,0.0,0.0,0.0,0.0,0.0,-0.0006,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
5.6515,idle,0.0,0.0,0.0,0.0,0.0,-0.0006,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.7018,idle,0.0,0.0,0.0,0.0,0.0,-0.0006,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.7524,idle,0.0,0.0,0.0,0.0,0.0,-0.0006,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.8029,idle,0.0,0.0,0.0,0.0,0.0,-0.0003,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.8535,idle,0.0,0.0,0.0,0.0,0.0,-0.0003,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.9041,idle,0.0,0.0,0.0,0.0,0.0,-0.0003,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.9545,idle,0.0,0.0,0.0,0.0,0.0,-0.0003,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.0051,idle,0.0,0.0,0.0,0.0,0.0,-0.0003,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.0558,idle,0.0,0.0,0.0,0.0,0.0,-0.0003,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.1065,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.1569,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.2075,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.2579,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.3083,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.359,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.4095,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.4599,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.5105,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.5609,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.6112,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.6619,idle,0.0,0.0,0.0,0.0,0.0,-0.0001,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.7123,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.7628,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.8132,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.8637,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.9139,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
6.9646,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.0152,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.0656,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.1164,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.1668,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.2171,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.2678,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.3182,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.3687,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.4191,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
7.4696,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.5198,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.5705,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.621,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.6714,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.7219,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.7727,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.823,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.8738,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.9243,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.9748,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.0253,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.076,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.2,0.0,-0.1,0.0,0.0,0.0,0
8.1264,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.2,0.0,-0.1,0.0,0.0,0.0,0
8.1775,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.2,0.0,-0.1,0.0,0.0,0.0,0
8.2281,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.2,0.0,-0.1,0.0,0.0,0.0,0
8.2787,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.2,0.0,-0.1,0.0,0.0,0.0,0
8.3291,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.2,0.0,-0.1,0.0,0.0,0.0,0
8.3797,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.43,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.4807,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.5313,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.5822,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.6327,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.6832,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.7336,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.7843,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.8349,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.8853,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.9357,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.3,0.1,0.0,-0.1,0.0,0.0,0.0,0
8.9861,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.1,0.0,-0.1,0.0,0.0,0.0,0
9.0364,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.1,0.0,-0.1,0.0,0.0,0.0,0
9.0872,idle,0.0,0.0,0.0,0.0,0.0,-0.0,1.3939,,,0.0,inf,13.2,0.1,0.0,-0.1,0.0,0.0,0.0,0
