t,mode,phase,target1,target2,actual1,actual2,duty1,duty2,v_batt,a1,a2,ff
7.4742,software,tgt=2000,2000,-2000,2014.0,-2008.0,615,-614,11.9,,,
7.4951,software,tgt=2000,2000,-2000,2014.0,-2002.0,615,-615,11.9,,,
7.5364,software,tgt=3000,3000,-3000,2008.0,-2008.0,1000,-1000,11.9,,,
7.5572,software,tgt=3000,3000,-3000,2002.0,-2014.0,1000,-1000,11.9,,,
7.5781,software,tgt=3000,3000,-3000,2129.0,-2164.0,1000,-1000,11.9,,,
7.599,software,tgt=3000,3000,-3000,2372.0,-2355.0,1000,-1000,11.9,,,
7.6197,software,tgt=3000,3000,-3000,2544.0,-2544.0,1000,-1000,11.9,,,
7.6403,software,tgt=3000,3000,-3000,2688.0,-2721.0,1000,-1000,11.9,,,
7.661,software,tgt=3000,3000,-3000,2824.0,-2836.0,1000,-1000,11.9,,,
7.682,software,tgt=3000,3000,-3000,2898.0,-2936.0,1000,-1000,11.9,,,
7.7029,software,tgt=3000,3000,-3000,2976.0,-2976.0,1000,-1000,11.9,,,
7.7239,software,tgt=3000,3000,-3000,3016.0,-3016.0,1000,-1000,10.9,,,
7.765,software,tgt=3000,3000,-3000,3030.0,-3044.0,1000,-1000,10.9,,,
7.7856,software,tgt=3000,3000,-3000,3044.0,-3058.0,1000,-1000,10.9,,,
7.8062,software,tgt=3000,3000,-3000,3058.0,-3072.0,1000,-1000,10.9,,,
7.8269,software,tgt=3000,3000,-3000,3058.0,-3072.0,1000,-1000,10.9,,,
7.8475,software,tgt=3000,3000,-3000,3072.0,-3072.0,1000,-1000,10.9,,,
7.868,software,tgt=3000,3000,-3000,3058.0,-3072.0,1000,-1000,10.9,,,
7.8885,software,tgt=3000,3000,-3000,3058.0,-3058.0,1000,-1000,10.9,,,
7.909,software,tgt=3000,3000,-3000,3058.0,-3072.0,1000,-1000,10.9,,,
7.9294,software,tgt=3000,3000,-3000,3058.0,-3086.0,1000,-1000,10.9,,,
7.9499,software,tgt=3000,3000,-3000,3058.0,-3072.0,1000,-1000,11.0,,,
7.9907,software,tgt=3000,3000,-3000,3072.0,-3072.0,1000,-1000,11.0,,,
8.0113,software,tgt=3000,3000,-3000,3072.0,-3072.0,1000,-1000,11.0,,,
8.032,software,tgt=3000,3000,-3000,3086.0,-3072.0,1000,-1000,11.0,,,
8.053,software,tgt=3000,3000,-3000,3086.0,-3072.0,1000,-1000,11.0,,,
8.0738,software,tgt=3000,3000,-3000,3086.0,-3072.0,1000,-1000,11.0,,,
8.0947,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.1155,software,tgt=3000,3000,-3000,3072.0,-3086.0,1000,-1000,11.0,,,
8.1361,software,tgt=3000,3000,-3000,3072.0,-3086.0,1000,-1000,11.0,,,
8.1567,software,tgt=3000,3000,-3000,3072.0,-3072.0,1000,-1000,11.0,,,
8.1772,software,tgt=3000,3000,-3000,3072.0,-3072.0,1000,-1000,11.0,,,
8.2181,software,tgt=3000,3000,-3000,3072.0,-3072.0,1000,-1000,11.0,,,
8.2389,software,tgt=3000,3000,-3000,3072.0,-3086.0,1000,-1000,11.0,,,
8.2597,software,tgt=3000,3000,-3000,3086.0,-3072.0,1000,-1000,11.0,,,
8.2806,software,tgt=3000,3000,-3000,3058.0,-3086.0,1000,-1000,11.0,,,
8.3014,software,tgt=3000,3000,-3000,3058.0,-3072.0,1000,-1000,11.0,,,
8.3222,software,tgt=3000,3000,-3000,3072.0,-3086.0,1000,-1000,11.0,,,
8.3431,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.364,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.3847,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.0,,,
8.4054,software,tgt=3000,3000,-3000,3072.0,-3086.0,1000,-1000,11.0,,,
8.4465,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.0,,,
8.4671,software,tgt=3000,3000,-3000,3072.0,-3086.0,1000,-1000,11.0,,,
8.488,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.5088,software,tgt=3000,3000,-3000,3072.0,-3086.0,1000,-1000,11.0,,,
8.5296,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.5504,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.5711,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.5917,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.6122,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.0,,,
8.6327,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.1,,,
8.6734,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.1,,,
8.6942,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.1,,,
8.7148,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.1,,,
8.7354,software,tgt=3000,3000,-3000,3115.0,-3100.0,1000,-1000,11.1,,,
8.7559,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.1,,,
8.7765,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.1,,,
8.797,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.1,,,
8.8175,software,tgt=3000,3000,-3000,3086.0,-3115.0,1000,-1000,11.1,,,
8.838,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.1,,,
8.8586,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-1000,11.1,,,
8.8995,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.1,,,
8.9203,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.1,,,
8.9412,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.1,,,
8.9617,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.1,,,
8.9822,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.1,,,
9.0026,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.1,,,
9.0232,software,tgt=3000,3000,-3000,3086.0,-3115.0,1000,-1000,11.1,,,
9.0439,software,tgt=3000,3000,-3000,3115.0,-3100.0,1000,-1000,11.1,,,
9.0646,software,tgt=3000,3000,-3000,3100.0,-3115.0,1000,-1000,11.1,,,
9.0853,software,tgt=3000,3000,-3000,3115.0,-3100.0,1000,-1000,11.0,,,
9.1263,software,tgt=3000,3000,-3000,3100.0,-3115.0,1000,-1000,11.0,,,
9.1472,software,tgt=3000,3000,-3000,3115.0,-3100.0,1000,-1000,11.0,,,
9.1677,software,tgt=3000,3000,-3000,3115.0,-3100.0,1000,-1000,11.0,,,
9.1885,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.0,,,
9.2092,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.0,,,
9.23,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.0,,,
9.2507,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.0,,,
9.2717,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.0,,,
9.2926,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.0,,,
9.3133,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.0,,,
9.3546,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.0,,,
9.3753,software,tgt=3000,3000,-3000,3086.0,-3100.0,1000,-1000,11.0,,,
9.3962,software,tgt=3000,3000,-3000,3115.0,-3100.0,1000,-1000,11.0,,,
9.417,software,tgt=3000,3000,-3000,3115.0,-3100.0,1000,-1000,11.0,,,
9.4378,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.0,,,
9.4584,software,tgt=3000,3000,-3000,3100.0,-3115.0,1000,-1000,11.0,,,
9.479,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.0,,,
9.4997,software,tgt=3000,3000,-3000,3086.0,-3115.0,1000,-1000,11.0,,,
9.5204,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.0,,,
9.5411,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-1000,11.1,,,
9.5821,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.1,,,
9.603,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-998,11.1,,,
9.6241,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-996,11.1,,,
9.645,software,tgt=3000,3000,-3000,3100.0,-3100.0,1000,-995,11.1,,,
9.666,software,tgt=3000,3000,-3000,3115.0,-3100.0,998,-994,11.1,,,
9.687,software,tgt=3000,3000,-3000,3129.0,-3086.0,995,-994,11.1,,,
9.7079,software,tgt=3000,3000,-3000,3115.0,-3100.0,995,-992,11.1,,,
9.7287,software,tgt=3000,3000,-3000,3115.0,-3100.0,994,-990,11.1,,,
9.7494,software,tgt=3000,3000,-3000,3100.0,-3100.0,994,-989,11.1,,,
9.77,software,tgt=3000,3000,-3000,3100.0,-3086.0,1000,-1000,11.0,,,
9.811,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-998,11.0,,,
9.8319,software,tgt=3000,3000,-3000,3072.0,-3086.0,1000,-996,11.0,,,
9.8526,software,tgt=3000,3000,-3000,3086.0,-3086.0,1000,-995,11.0,,,
9.8734,software,tgt=3000,3000,-3000,3100.0,-3100.0,998,-993,11.0,,,
9.8943,software,tgt=3000,3000,-3000,3100.0,-3086.0,996,-993,11.0,,,
9.915,software,tgt=3000,3000,-3000,3100.0,-3100.0,995,-990,11.0,,,
9.9358,software,tgt=3000,3000,-3000,3100.0,-3086.0,994,-991,11.0,,,
9.9567,software,tgt=3000,3000,-3000,3115.0,-3086.0,991,-990,11.0,,,
9.9774,software,tgt=3000,3000,-3000,3115.0,-3086.0,989,-989,11.0,,,
9.9981,software,tgt=3000,3000,-3000,3086.0,-3100.0,971,-966,11.2,,,
10.0392,software,tgt=1000,1000,-1000,3072.0,-3086.0,-21,27,11.2,,,
10.0598,software,tgt=1000,1000,-1000,3072.0,-3072.0,-46,51,11.2,,,
10.0807,software,tgt=1000,1000,-1000,2861.0,-2849.0,-49,52,11.2,,,
10.1016,software,tgt=1000,1000,-1000,2594.0,-2604.0,-42,47,11.2,,,
10.1225,software,tgt=1000,1000,-1000,2364.0,-2364.0,-36,40,11.2,,,
10.1433,software,tgt=1000,1000,-1000,2096.0,-2109.0,-23,29,11.2,,,
10.1642,software,tgt=1000,1000,-1000,1872.0,-1883.0,-11,17,11.2,,,
10.1852,software,tgt=1000,1000,-1000,1658.0,-1687.0,2,6,11.2,,,
10.2063,software,tgt=1000,1000,-1000,1427.0,-1430.0,19,-14,11.2,,,
10.2273,software,tgt=1000,1000,-1000,900.0,-915.0,-71,77,18.3,,,
10.2684,software,tgt=1000,1000,-1000,518.0,-570.0,-21,32,18.3,,,
10.2893,software,tgt=1000,1000,-1000,416.0,-466.0,-3,15,18.3,,,
10.3103,software,tgt=1000,1000,-1000,359.0,-373.0,11,-2,18.3,,,
10.3313,software,tgt=1000,1000,-1000,279.0,-309.0,28,-17,18.3,,,
10.3522,software,tgt=1000,1000,-1000,279.0,-309.0,37,-26,18.3,,,
10.3731,software,tgt=1000,1000,-1000,279.0,-309.0,46,-34,18.3,,,
10.394,software,tgt=1000,1000,-1000,279.0,-309.0,55,-43,18.3,,,
10.4149,software,tgt=1000,1000,-1000,279.0,-309.0,64,-52,18.3,,,
10.4358,software,tgt=1000,1000,-1000,279.0,-309.0,73,-60,18.3,,,
10.4567,software,tgt=1000,1000,-1000,279.0,-309.0,148,-135,14.2,,,
10.4979,software,tgt=1000,1000,-1000,0.0,0.0,200,-190,14.2,,,
10.5185,software,tgt=1000,1000,-1000,78.0,-250.0,204,-175,14.2,,,
10.5392,software,tgt=1000,1000,-1000,569.0,-444.0,160,-162,14.2,,,
10.5599,software,tgt=1000,1000,-1000,595.0,-505.0,162,-162,14.2,,,
10.5806,software,tgt=1000,1000,-1000,613.0,-553.0,165,-163,14.2,,,
10.6012,software,tgt=1000,1000,-1000,553.0,-529.0,177,-171,14.2,,,
10.6218,software,tgt=1000,1000,-1000,518.0,-511.0,186,-179,14.2,,,
10.6424,software,tgt=1000,1000,-1000,516.0,-515.0,193,-185,14.2,,,
10.6631,software,tgt=1000,1000,-1000,556.0,-530.0,194,-189,14.2,,,
10.6836,software,tgt=1000,1000,-1000,590.0,-556.0,223,-219,13.0,,,
10.7245,software,tgt=1000,1000,-1000,620.0,-596.0,229,-225,13.0,,,
10.7451,software,tgt=1000,1000,-1000,645.0,-630.0,231,-226,13.0,,,
10.7656,software,tgt=1000,1000,-1000,714.0,-688.0,228,-224,13.0,,,
10.7861,software,tgt=1000,1000,-1000,745.0,-724.0,228,-224,13.0,,,
10.8067,software,tgt=1000,1000,-1000,745.0,-727.0,231,-227,13.0,,,
10.8274,software,tgt=1000,1000,-1000,741.0,-729.0,234,-230,13.0,,,
10.8479,software,tgt=1000,1000,-1000,745.0,-727.0,237,-233,13.0,,,
10.8683,software,tgt=1000,1000,-1000,755.0,-734.0,239,-236,13.0,,,
10.8886,software,tgt=1000,1000,-1000,763.0,-744.0,241,-238,13.0,,,
10.9089,software,tgt=1000,1000,-1000,768.0,-756.0,249,-245,12.8,,,
10.9496,software,tgt=1000,1000,-1000,786.0,-771.0,252,-249,12.8,,,
10.9701,software,tgt=1000,1000,-1000,795.0,-779.0,254,-251,12.8,,,
10.9906,software,tgt=1000,1000,-1000,810.0,-798.0,254,-252,12.8,,,
11.0112,software,tgt=1000,1000,-1000,825.0,-813.0,255,-252,12.8,,,
11.0317,software,tgt=1000,1000,-1000,830.0,-821.0,257,-254,12.8,,,
11.0524,software,tgt=1000,1000,-1000,830.0,-821.0,259,-256,12.8,,,
11.0729,software,tgt=1000,1000,-1000,838.0,-823.0,260,-258,12.8,,,
11.0935,software,tgt=1000,1000,-1000,840.0,-828.0,262,-260,12.8,,,
11.1143,software,tgt=1000,1000,-1000,847.0,-836.0,263,-261,12.8,,,
11.1352,software,tgt=1000,1000,-1000,849.0,-842.0,265,-262,12.8,,,
11.1762,software,tgt=1000,1000,-1000,858.0,-854.0,267,-265,12.8,,,
11.1967,software,tgt=1000,1000,-1000,858.0,-854.0,269,-266,12.8,,,
11.2175,software,tgt=1000,1000,-1000,866.0,-856.0,270,-268,12.8,,,
11.2383,software,tgt=1000,1000,-1000,878.0,-864.0,270,-269,12.8,,,
11.2592,software,tgt=1000,1000,-1000,879.0,-870.0,272,-270,12.8,,,
11.2801,software,tgt=1000,1000,-1000,886.0,-876.0,272,-271,12.8,,,
11.3007,software,tgt=1000,1000,-1000,891.0,-881.0,273,-272,12.8,,,
11.3216,software,tgt=1000,1000,-1000,892.0,-884.0,275,-273,12.8,,,
11.3422,software,tgt=1000,1000,-1000,890.0,-886.0,276,-274,12.8,,,
11.363,software,tgt=1000,1000,-1000,897.0,-888.0,277,-275,12.8,,,
11.4043,software,tgt=1000,1000,-1000,903.0,-896.0,278,-277,12.8,,,
11.4253,software,tgt=1000,1000,-1000,907.0,-897.0,279,-278,12.8,,,
11.4462,software,tgt=1000,1000,-1000,909.0,-902.0,280,-279,12.8,,,
11.467,software,tgt=1000,1000,-1000,909.0,-907.0,281,-280,12.8,,,
11.4877,software,tgt=1000,1000,-1000,919.0,-908.0,281,-281,12.8,,,
11.5086,software,tgt=1000,1000,-1000,920.0,-917.0,282,-281,12.8,,,
11.5293,software,tgt=1000,1000,-1000,922.0,-920.0,283,-282,12.8,,,
11.5497,software,tgt=1000,1000,-1000,919.0,-923.0,284,-282,12.8,,,
11.5703,software,tgt=1000,1000,-1000,927.0,-924.0,284,-283,12.8,,,
11.5907,software,tgt=1000,1000,-1000,931.0,-925.0,285,-284,12.8,,,
11.6317,software,tgt=1000,1000,-1000,932.0,-929.0,286,-285,12.8,,,
11.6527,software,tgt=1000,1000,-1000,932.0,-928.0,287,-286,12.8,,,
11.6733,software,tgt=1000,1000,-1000,938.0,-933.0,287,-287,12.8,,,
11.6939,software,tgt=1000,1000,-1000,941.0,-936.0,288,-287,12.8,,,
11.7145,software,tgt=1000,1000,-1000,942.0,-942.0,288,-287,12.8,,,
11.7352,software,tgt=1000,1000,-1000,942.0,-941.0,289,-288,12.8,,,
11.7557,software,tgt=1000,1000,-1000,948.0,-941.0,289,-289,12.8,,,
11.7766,software,tgt=1000,1000,-1000,949.0,-946.0,290,-289,12.8,,,
11.7974,software,tgt=1000,1000,-1000,951.0,-946.0,290,-290,12.8,,,
11.8181,software,tgt=1000,1000,-1000,953.0,-944.0,291,-291,12.8,,,
11.859,software,tgt=1000,1000,-1000,948.0,-952.0,292,-291,12.8,,,
11.8797,software,tgt=1000,1000,-1000,959.0,-957.0,292,-291,12.8,,,
11.9003,software,tgt=1000,1000,-1000,955.0,-953.0,293,-292,12.8,,,
11.9209,software,tgt=1000,1000,-1000,952.0,-956.0,294,-292,12.8,,,
11.9414,software,tgt=1000,1000,-1000,964.0,-956.0,293,-293,12.8,,,
11.962,software,tgt=1000,1000,-1000,967.0,-957.0,293,-293,12.8,,,
11.9826,software,tgt=1000,1000,-1000,962.0,-962.0,294,-293,12.8,,,
12.0032,software,tgt=1000,1000,-1000,966.0,-967.0,294,-293,12.8,,,
12.0236,software,tgt=1000,1000,-1000,964.0,-962.0,295,-294,12.8,,,
12.0441,software,tgt=1000,1000,-1000,962.0,-963.0,295,-294,12.8,,,
12.085,software,tgt=1000,1000,-1000,970.0,-967.0,295,-295,12.8,,,
12.1056,software,tgt=1000,1000,-1000,970.0,-963.0,296,-296,12.8,,,
12.1262,software,tgt=1000,1000,-1000,974.0,-966.0,295,-296,12.8,,,
12.1465,software,tgt=1000,1000,-1000,971.0,-971.0,296,-296,12.8,,,
12.1669,software,tgt=1000,1000,-1000,968.0,-977.0,297,-295,12.8,,,
12.1873,software,tgt=1000,1000,-1000,970.0,-973.0,297,-296,12.8,,,
12.2077,software,tgt=1000,1000,-1000,976.0,-974.0,297,-296,12.8,,,
12.2283,software,tgt=1000,1000,-1000,974.0,-970.0,297,-297,12.8,,,
12.2489,software,tgt=1000,1000,-1000,977.0,-971.0,297,-297,12.8,,,
12.2694,software,tgt=1000,1000,-1000,974.0,-977.0,298,-297,12.8,,,
12.3103,software,tgt=1000,1000,-1000,974.0,-976.0,298,-298,12.8,,,
12.3309,software,tgt=1000,1000,-1000,976.0,-976.0,299,-298,12.8,,,
12.3516,software,tgt=1000,1000,-1000,977.0,-977.0,299,-298,12.8,,,
12.3722,software,tgt=1000,1000,-1000,986.0,-981.0,298,-298,12.8,,,
12.3928,software,tgt=1000,1000,-1000,983.0,-980.0,299,-298,12.8,,,
12.4134,software,tgt=1000,1000,-1000,976.0,-981.0,299,-298,12.8,,,
12.434,software,tgt=1000,1000,-1000,981.0,-977.0,299,-299,12.8,,,
12.4545,software,tgt=1000,1000,-1000,981.0,-981.0,299,-299,12.8,,,
12.475,software,tgt=1000,1000,-1000,981.0,-980.0,300,-299,12.8,,,
12.4956,software,tgt=1000,1000,-1000,987.0,-981.0,302,-302,12.7,,,
12.5365,software,tgt=1000,1000,-1000,983.0,-981.0,303,-302,12.7,,,
12.5571,software,tgt=0,0,0,993.0,-987.0,-138,138,12.7,,,
12.5777,software,tgt=0,0,0,995.0,-992.0,-150,150,12.7,,,
12.5982,software,tgt=0,0,0,851.0,-862.0,-146,148,12.7,,,
12.6188,software,tgt=0,0,0,676.0,-606.0,-137,130,12.7,,,
12.6393,software,tgt=0,0,0,506.0,-525.0,-127,128,12.7,,,
12.6597,software,tgt=0,0,0,389.0,-420.0,-120,123,12.7,,,
12.6802,software,tgt=0,0,0,308.0,-342.0,-115,119,12.7,,,
12.7008,software,tgt=0,0,0,308.0,-257.0,-119,114,12.7,,,
12.7214,software,tgt=0,0,0,308.0,-257.0,-123,117,14.4,,,
12.7623,software,tgt=0,0,0,308.0,-257.0,-130,123,14.4,,,
12.7829,software,tgt=0,0,0,308.0,-257.0,-134,127,14.4,,,
12.8036,software,tgt=0,0,0,-236.0,227.0,-77,75,14.4,,,
12.8243,software,tgt=0,0,0,-419.0,375.0,-53,56,14.4,,,
12.8452,software,tgt=0,0,0,-327.0,298.0,-59,60,14.4,,,
12.866,software,tgt=0,0,0,-319.0,223.0,-55,65,14.4,,,
12.8867,software,tgt=0,0,0,-265.0,160.0,-57,69,14.4,,,
12.9072,software,tgt=0,0,0,-265.0,151.0,-54,68,14.4,,,
12.9278,software,tgt=0,0,0,-128.0,161.0,-66,65,14.4,,,
12.9486,software,tgt=0,0,0,-139.0,174.0,-64,62,13.2,,,
12.9897,software,tgt=0,0,0,-161.0,161.0,-57,59,13.2,,,
13.0106,software,tgt=0,0,0,-166.0,154.0,-55,58,13.2,,,
13.0315,software,tgt=0,0,0,-155.0,148.0,-54,56,13.2,,,
13.0524,software,tgt=0,0,0,-129.0,138.0,-55,56,13.2,,,
13.0732,software,tgt=0,0,0,-131.0,129.0,-53,55,13.2,,,
13.094,software,tgt=0,0,0,-131.0,129.0,-51,53,13.2,,,
13.115,software,tgt=0,0,0,-121.0,131.0,-51,52,13.2,,,
13.1358,software,tgt=0,0,0,-113.0,124.0,-50,51,13.2,,,
13.1563,software,tgt=0,0,0,-113.0,117.0,-49,50,13.2,,,
13.1771,software,tgt=0,0,0,-117.0,117.0,-47,48,13.2,,,
13.2185,software,tgt=0,0,0,-109.0,111.0,-45,46,13.2,,,
13.2394,software,tgt=0,0,0,-100.0,111.0,-45,45,13.2,,,
13.2602,software,tgt=0,0,0,-99.0,100.0,-44,45,13.2,,,
13.2811,software,tgt=0,0,0,-99.0,100.0,-42,44,13.2,,,
13.3017,software,tgt=0,0,0,-87.0,87.0,-43,44,13.2,,,
13.3223,software,tgt=0,0,0,-87.0,86.0,-41,43,13.2,,,
13.3426,software,tgt=0,0,0,-73.0,86.0,-42,42,13.2,,,
13.3631,software,tgt=0,0,0,-73.0,80.0,-41,41,13.2,,,
13.3836,software,tgt=0,0,0,-79.0,80.0,-39,40,13.2,,,
13.4042,software,tgt=0,0,0,-79.0,80.0,-39,39,13.2,,,
13.4449,software,tgt=0,0,0,-73.0,71.0,-37,39,13.2,,,
13.4655,software,tgt=0,0,0,-73.0,65.0,-36,38,13.2,,,
13.4861,software,tgt=0,0,0,-73.0,65.0,-36,38,13.2,,,
13.5066,software,tgt=0,0,0,-53.0,65.0,-37,37,13.2,,,
13.5271,software,tgt=0,0,0,-53.0,55.0,-36,37,13.2,,,
13.5476,software,tgt=0,0,0,-53.0,55.0,-36,36,13.2,,,
13.5682,software,tgt=0,0,0,-49.0,55.0,-35,36,13.2,,,
13.5891,software,tgt=0,0,0,-49.0,49.0,-35,36,13.2,,,
13.6099,software,tgt=0,0,0,-49.0,49.0,-34,35,13.2,,,
13.6307,software,tgt=0,0,0,-49.0,49.0,-34,34,13.2,,,
13.6719,software,tgt=0,0,0,-49.0,50.0,-32,33,13.2,,,
13.6927,software,tgt=0,0,0,-49.0,50.0,-32,32,13.2,,,
13.7134,software,tgt=0,0,0,-37.0,50.0,-32,32,13.2,,,
13.7341,software,tgt=0,0,0,-37.0,50.0,-32,31,13.2,,,
13.7547,software,tgt=0,0,0,-37.0,37.0,-32,32,13.2,,,
13.7751,software,tgt=0,0,0,-37.0,37.0,-31,32,13.2,,,
13.7957,software,tgt=0,0,0,-37.0,37.0,-31,31,13.2,,,
13.8166,software,tgt=0,0,0,-36.0,37.0,-30,31,13.2,,,
13.8375,software,tgt=0,0,0,-36.0,37.0,-30,30,13.2,,,
13.8583,software,tgt=0,0,0,-36.0,37.0,-29,30,13.2,,,
13.8996,software,tgt=0,0,0,-36.0,37.0,-28,29,13.2,,,
13.9205,software,tgt=0,0,0,-36.0,0.0,-28,33,13.2,,,
13.9413,software,tgt=0,0,0,-36.0,0.0,-28,33,13.2,,,
13.9621,software,tgt=0,0,0,-36.0,0.0,-27,33,13.2,,,
13.9827,software,tgt=0,0,0,0.0,0.0,-31,33,13.2,,,
14.0036,software,tgt=0,0,0,0.0,13.0,-31,31,13.2,,,
14.0246,software,tgt=0,0,0,0.0,13.0,-31,31,13.2,,,
14.0455,software,tgt=0,0,0,0.0,13.0,-31,31,13.2,,,
14.0664,software,tgt=0,0,0,0.0,13.0,-31,31,13.2,,,
14.0873,software,tgt=0,0,0,0.0,13.0,-31,30,13.2,,,
14.1284,software,tgt=0,0,0,0.0,13.0,-31,30,13.2,,,
14.1493,software,tgt=0,0,0,0.0,20.0,-31,29,13.2,,,
14.1702,software,tgt=0,0,0,0.0,20.0,-31,29,13.2,,,
14.1911,software,tgt=0,0,0,0.0,20.0,-31,29,13.2,,,
14.212,software,tgt=0,0,0,0.0,20.0,-31,28,13.2,,,
14.2327,software,tgt=0,0,0,0.0,20.0,-31,28,13.2,,,
14.2534,software,tgt=0,0,0,0.0,20.0,-31,28,13.2,,,
14.2741,software,tgt=0,0,0,0.0,20.0,-31,28,13.2,,,
14.2947,software,tgt=0,0,0,0.0,20.0,-31,27,13.2,,,
14.3154,software,tgt=0,0,0,0.0,0.0,-31,29,13.2,,,
14.3564,software,tgt=0,0,0,-17.0,0.0,-29,29,13.2,,,
14.3771,software,tgt=0,0,0,-17.0,0.0,-28,29,13.2,,,
14.3978,software,tgt=0,0,0,-17.0,0.0,-28,29,13.2,,,
14.4186,software,tgt=0,0,0,-17.0,0.0,-28,29,13.2,,,
14.4394,software,tgt=0,0,0,-17.0,0.0,-28,29,13.2,,,
14.4603,software,tgt=0,0,0,-17.0,0.0,-28,29,13.2,,,
14.4812,software,tgt=0,0,0,-17.0,0.0,-27,29,13.2,,,
14.502,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.5226,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.5434,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.5843,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.6052,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.6262,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.6471,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.6681,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.6892,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.71,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.7307,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.7515,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.7741,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.8146,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.835,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.8553,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.8756,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.8959,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.9164,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.937,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.9577,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.9782,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
14.9988,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
15.0397,software,tgt=0,0,0,0.0,0.0,-29,29,13.2,,,
