t,phase,cmd_lin,cmd_ang,odom_v,odom_w,filt_v,filt_w,imu_yaw,amcl_x,amcl_y,amcl_yaw,v_batt,a1,a2,ba1,ba2,rpm1,rpm2,ff
0.0004,idle,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,
0.0508,idle,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,
0.1012,idle,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,
0.152,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.2022,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.253,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.3033,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.354,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.4042,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.4549,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.5051,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.5558,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.6061,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.6566,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.7069,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.7577,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.808,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.8586,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.9089,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
0.9598,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
1.0101,idle,0.0,0.0,,,,,1.4395,,,0.0,,,,,,,,
1.0611,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.1117,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.1622,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.2132,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.2638,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.3141,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.365,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.4156,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.4659,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.5169,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.5674,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.6178,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.6686,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.7192,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.7695,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.8205,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.8711,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.9214,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
1.972,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.0225,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.0728,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.1237,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.1742,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.2246,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.2753,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.326,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.3765,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.4274,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.4781,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.5285,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.5793,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.6299,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.6801,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.7316,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.7821,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.8324,idle,0.0,0.0,,,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.8831,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.9336,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
2.984,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,,,,,,,,
3.0345,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.0848,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.1354,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.186,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.2364,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.287,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.3373,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.3882,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.4389,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.4894,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.5397,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.5903,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.6409,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.6915,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.7419,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.7925,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.8428,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.8934,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.9441,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
3.9946,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.0452,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.0955,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.1465,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.1973,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.2479,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.2987,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.349,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.4002,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.4509,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.5015,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.5521,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.6025,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.6535,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.7042,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.7548,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.8054,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.8557,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.9069,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
4.9576,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.0082,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.0587,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.109,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.1597,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.2102,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.2606,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.311,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.3614,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.4122,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.4628,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.5134,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.5639,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.6142,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.6651,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.7156,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.7662,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
5.8166,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,-0.1,0.0,0.0,0
5.8672,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,-0.1,0.0,0.0,0
5.918,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,-0.1,0.0,0.0,0
5.9685,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,-0.1,0.0,0.0,0
6.0192,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,-0.1,0.0,0.0,0
6.0697,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.12,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.1707,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.2213,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.2717,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.322,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.3724,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.4231,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.4737,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.5241,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.5745,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.6248,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.6755,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.726,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.7765,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.8269,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.8772,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.9279,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
6.9783,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.0288,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.0792,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.1295,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.1802,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.2308,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.2814,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.332,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.3823,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.4332,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.4839,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.5347,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.5853,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.6357,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.6867,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.7375,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.7883,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.8389,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.8892,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.9403,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
7.9909,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.0417,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.0921,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.1424,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.1931,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.2437,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.2941,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.3446,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.3949,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.4456,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.4964,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.5469,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
8.5973,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.6475,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.6981,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.7487,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.7991,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.8494,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.8997,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
8.9503,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.0008,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.0513,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.1017,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.1519,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.2027,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.2533,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.304,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.3546,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.4051,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.4559,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.5068,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.5574,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.6083,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.6587,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.7099,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.7605,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.8111,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.8617,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.9121,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
9.9633,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.0141,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.0645,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.115,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.1652,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.2167,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.2674,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.3181,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
10.3686,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
10.419,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
10.4696,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4395,,,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0
