t,phase,cmd_lin,cmd_ang,odom_v,odom_w,filt_v,filt_w,imu_yaw,amcl_x,amcl_y,amcl_yaw,v_batt,a1,a2,ba1,ba2,rpm1,rpm2,ff
18.5675,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.6181,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.6689,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.7199,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.7703,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
18.821,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
18.8713,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
18.9222,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
18.9727,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.0232,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.0735,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.1238,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.1747,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.2254,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.2759,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.3263,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.3766,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.4273,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.4781,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.5287,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.5791,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.6294,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.68,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.7305,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.781,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
19.8316,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.8819,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.9327,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
19.9833,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
20.0338,idle,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
20.0339,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.0842,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.1348,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.1855,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.236,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.2863,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.3366,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.3875,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.4381,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.4891,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.5398,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.5902,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.6408,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.6913,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.7418,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,-0.1,0.0,-0.1,0.0,0.0,0.0,0
20.7923,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
20.8426,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
20.8937,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
20.9441,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
20.9945,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.0449,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.0953,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.146,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.1965,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.247,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,,,0.0,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.2975,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.3481,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
21.3985,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
21.4495,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
21.5001,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
21.5506,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
21.601,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.6514,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.7023,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.7532,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.8038,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.7648,-5.2946,-0.7636,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.8546,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.9051,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
21.9556,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.0067,fwd_0.2,0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.0573,fwd_0.2,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.0575,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.3,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.1079,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.1582,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.2089,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.2595,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.3099,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.676,-5.3963,-0.7543,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.3604,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.4109,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.4613,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.512,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.5627,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.6132,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.6636,pause,0.0,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.6637,rev_0.2,-0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.7145,rev_0.2,-0.2,0.0,0.0,0.0,-0.0,-0.0,2.0588,-3.581,-5.4968,-0.7437,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.7651,rev_0.2,-0.2,0.0,0.0,0.0,0.0467,-0.1084,2.0588,-3.581,-5.4968,-0.7437,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.8156,rev_0.2,-0.2,0.0,0.0,0.0,0.0467,-0.1084,2.0588,-3.581,-5.4968,-0.7437,13.2,-0.1,0.0,-0.1,0.0,0.0,0.0,0
22.866,rev_0.2,-0.2,0.0,0.0,0.0,0.0467,-0.1084,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.9163,rev_0.2,-0.2,0.0,0.0,0.0,0.0467,-0.1084,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
22.967,rev_0.2,-0.2,0.0,0.0,0.0,0.0467,-0.1084,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
23.0175,rev_0.2,-0.2,0.0,0.0,0.0,0.1643,-0.0567,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
23.0681,rev_0.2,-0.2,0.0,0.0,0.0,0.1643,-0.0567,2.0588,-3.581,-5.4968,-0.7437,13.2,0.0,0.0,-0.1,0.0,0.0,0.0,0
23.1185,rev_0.2,-0.2,0.0,0.0,0.0,0.1643,-0.0567,2.0588,-3.581,-5.4968,-0.7437,12.3,-12.1,10.0,2.9,4.3,0.0,-178.0,0
23.1688,rev_0.2,-0.2,0.0,0.0,0.0,0.1643,-0.0567,2.0588,-3.581,-5.4968,-0.7437,12.3,-12.1,10.0,2.9,4.3,0.0,-178.0,0
23.2195,rev_0.2,-0.2,0.0,0.0463,-0.1736,0.1643,-0.0567,2.0588,-3.581,-5.4968,-0.7437,12.3,-12.1,10.0,2.9,4.3,0.0,-178.0,0
23.27,rev_0.2,-0.2,0.0,0.0463,-0.1736,0.2535,-0.0025,2.0588,-3.581,-5.4968,-0.7437,12.3,-12.1,10.0,2.9,4.3,0.0,-178.0,0
23.3206,rev_0.2,-0.2,0.0,0.0463,-0.1736,0.2535,-0.0025,2.0588,-3.581,-5.4968,-0.7437,12.3,-12.1,10.0,2.9,4.3,0.0,-178.0,0
23.371,rev_0.2,-0.2,0.0,0.0463,-0.1736,0.2535,-0.0025,2.0588,-3.581,-5.4968,-0.7437,12.7,-7.8,3.1,2.9,1.2,-374.0,-378.0,0
23.4213,rev_0.2,-0.2,0.0,0.0463,-0.1736,0.2535,-0.0025,2.0588,-3.581,-5.4968,-0.7437,12.7,-7.8,3.1,2.9,1.2,-374.0,-378.0,0
23.4721,rev_0.2,-0.2,0.0,0.162,-0.1158,0.2535,-0.0025,2.0588,-3.581,-5.4968,-0.7437,12.7,-7.8,3.1,2.9,1.2,-374.0,-378.0,0
23.5226,rev_0.2,-0.2,0.0,0.162,-0.1158,0.1947,0.0182,2.0588,-3.581,-5.4968,-0.7437,12.7,-7.8,3.1,2.9,1.2,-374.0,-378.0,0
23.5734,rev_0.2,-0.2,0.0,0.162,-0.1158,0.1947,0.0182,2.0588,-3.581,-5.4968,-0.7437,12.7,-7.8,3.1,2.9,1.2,-374.0,-378.0,0
23.6239,rev_0.2,-0.2,0.0,0.162,-0.1158,0.1947,0.0182,2.0588,-3.581,-5.4968,-0.7437,13.0,-2.2,2.6,0.7,1.0,-448.0,-397.0,0
23.6743,rev_0.2,-0.2,0.0,0.162,-0.1158,0.1947,0.0182,2.0588,-3.581,-5.4968,-0.7437,13.0,-2.2,2.6,0.7,1.0,-448.0,-397.0,0
23.7249,rev_0.2,-0.2,0.0,0.249,0.0579,0.1947,0.0182,2.0588,-3.581,-5.4968,-0.7437,13.0,-2.2,2.6,0.7,1.0,-448.0,-397.0,0
23.7755,rev_0.2,-0.2,0.0,0.249,0.0579,0.2609,0.0142,2.0588,-3.581,-5.4968,-0.7437,13.0,-2.2,2.6,0.7,1.0,-448.0,-397.0,0
23.8262,rev_0.2,-0.2,0.0,0.249,0.0579,0.2609,0.0142,2.0588,-3.581,-5.4968,-0.7437,13.0,-2.2,2.6,0.7,1.0,-448.0,-397.0,0
23.8766,rev_0.2,-0.2,0.0,0.249,0.0579,0.2609,0.0142,2.0588,-3.581,-5.4968,-0.7437,12.9,-2.9,3.1,0.9,1.3,-415.0,-386.0,0
23.9271,rev_0.2,-0.2,0.0,0.249,0.0579,0.2609,0.0142,2.0588,-3.581,-5.4968,-0.7437,12.9,-2.9,3.1,0.9,1.3,-415.0,-386.0,0
23.9777,rev_0.2,-0.2,0.0,0.1912,0.029,0.2609,0.0142,2.0588,-3.581,-5.4968,-0.7437,12.9,-2.9,3.1,0.9,1.3,-415.0,-386.0,0
24.0287,rev_0.2,-0.2,0.0,0.1912,0.029,0.1623,0.013,2.0588,-3.581,-5.4968,-0.7437,12.9,-2.9,3.1,0.9,1.3,-415.0,-386.0,0
24.0791,rev_0.2,-0.2,0.0,0.1912,0.029,0.1623,0.013,2.0588,-3.581,-5.4968,-0.7437,12.9,-2.9,3.1,0.9,1.3,-415.0,-386.0,0
24.1298,rev_0.2,-0.2,0.0,0.1912,0.029,0.1623,0.013,2.0588,-3.6858,-5.3046,-0.7564,12.9,-2.9,3.1,0.9,1.3,-415.0,-386.0,0
24.1803,rev_0.2,-0.2,0.0,0.1912,0.029,0.1623,0.013,2.0588,-3.6858,-5.3046,-0.7564,13.0,-2.0,1.5,0.6,0.5,-413.0,-414.0,0
24.2307,rev_0.2,-0.2,0.0,0.1912,0.029,0.1623,0.013,2.0588,-3.6858,-5.3046,-0.7564,13.0,-2.0,1.5,0.6,0.5,-413.0,-414.0,0
24.2814,rev_0.2,-0.2,0.0,0.2286,0.0145,0.1623,0.013,2.0588,-3.6858,-5.3046,-0.7564,13.0,-2.0,1.5,0.6,0.5,-413.0,-414.0,0
24.3321,rev_0.2,-0.2,0.0,0.2286,0.0145,0.2503,0.0198,2.0588,-3.6858,-5.3046,-0.7564,13.0,-2.0,1.5,0.6,0.5,-413.0,-414.0,0
24.3827,rev_0.2,-0.2,0.0,0.2286,0.0145,0.2503,0.0198,2.0588,-3.6858,-5.3046,-0.7564,13.0,-2.0,1.5,0.6,0.5,-413.0,-414.0,0
24.4332,rev_0.2,-0.2,0.0,0.2286,0.0145,0.2503,0.0198,2.0588,-3.6858,-5.3046,-0.7564,12.9,-3.1,2.4,0.9,0.8,-389.0,-389.0,0
24.4836,rev_0.2,-0.2,0.0,0.2286,0.0145,0.2503,0.0198,2.0588,-3.6858,-5.3046,-0.7564,12.9,-3.1,2.4,0.9,0.8,-389.0,-389.0,0
24.5346,rev_0.2,-0.2,0.0,0.1912,0.0,0.2503,0.0198,2.0588,-3.6858,-5.3046,-0.7564,12.9,-3.1,2.4,0.9,0.8,-389.0,-389.0,0
24.5853,rev_0.2,-0.2,0.0,0.1912,0.0,0.1679,0.0166,2.0588,-3.6858,-5.3046,-0.7564,12.9,-3.1,2.4,0.9,0.8,-389.0,-389.0,0
24.636,rev_0.2,-0.2,0.0,0.1912,0.0,0.1679,0.0166,2.0588,-3.6858,-5.3046,-0.7564,12.9,-3.1,2.4,0.9,0.8,-389.0,-389.0,0
24.6865,rev_0.2,0.0,0.0,0.1912,0.0,0.1679,0.0166,2.0588,-3.7763,-5.2532,-0.7429,12.9,-3.1,2.4,0.9,0.8,-389.0,-389.0,0
24.6867,pause,0.0,0.0,0.1912,0.0,0.1679,0.0166,2.0588,-3.7763,-5.2532,-0.7429,12.9,-2.9,2.6,0.9,1.0,-408.0,-399.0,0
24.7372,pause,0.0,0.0,0.1912,0.0,0.1679,0.0166,2.0588,-3.7763,-5.2532,-0.7429,12.9,-2.9,2.6,0.9,1.0,-408.0,-399.0,0
24.7881,pause,0.0,0.0,0.2461,0.0145,0.1679,0.0166,2.0588,-3.7763,-5.2532,-0.7429,12.9,-2.9,2.6,0.9,1.0,-408.0,-399.0,0
24.8389,pause,0.0,0.0,0.2461,0.0145,0.063,0.0206,2.0588,-3.7763,-5.2532,-0.7429,12.9,-2.9,2.6,0.9,1.0,-408.0,-399.0,0
24.8896,pause,0.0,0.0,0.2461,0.0145,0.063,0.0206,2.0588,-3.7763,-5.2532,-0.7429,12.9,-2.9,2.6,0.9,1.0,-408.0,-399.0,0
24.9402,pause,0.0,0.0,0.2461,0.0145,0.063,0.0206,2.0588,-3.7763,-5.2532,-0.7429,12.9,-3.0,2.6,0.8,0.9,-395.0,-378.0,0
24.9906,pause,0.0,0.0,0.2461,0.0145,0.063,0.0206,2.0588,-3.7763,-5.2532,-0.7429,12.9,-3.0,2.6,0.8,0.9,-395.0,-378.0,0
25.0415,pause,0.0,0.0,0.188,0.0145,0.063,0.0206,2.0588,-3.7763,-5.2532,-0.7429,12.9,-3.0,2.6,0.8,0.9,-395.0,-378.0,0
25.092,pause,0.0,0.0,0.188,0.0145,-0.0078,0.0079,2.0588,-3.7763,-5.2532,-0.7429,12.9,-3.0,2.6,0.8,0.9,-395.0,-378.0,0
25.1426,pause,0.0,0.0,0.188,0.0145,-0.0078,0.0079,2.0487,-3.7763,-5.2532,-0.7429,12.9,-3.0,2.6,0.8,0.9,-395.0,-378.0,0
25.193,pause,0.0,0.0,0.188,0.0145,-0.0078,0.0079,2.0487,-3.8786,-5.112,-0.7372,12.9,-3.0,2.6,0.8,0.9,-395.0,-378.0,0
25.2435,pause,0.0,0.0,0.188,0.0145,-0.0078,0.0079,2.0487,-3.8786,-5.112,-0.7372,13.2,1.4,-1.5,0.0,0.0,-82.0,-82.0,0
25.2939,pause,0.0,0.0,0.188,0.0145,-0.0078,0.0079,2.0487,-3.8786,-5.112,-0.7372,13.2,1.4,-1.5,0.0,0.0,-82.0,-82.0,0
25.2944,fwd_0.4,0.4,0.0,0.1157,0.029,-0.0078,0.0079,2.0487,-3.8786,-5.112,-0.7372,13.2,1.4,-1.5,0.0,0.0,-82.0,-82.0,0
25.3448,fwd_0.4,0.4,0.0,0.1157,0.029,-0.0762,0.0021,2.0487,-3.8786,-5.112,-0.7372,13.2,1.4,-1.5,0.0,0.0,-82.0,-82.0,0
25.3953,fwd_0.4,0.4,0.0,0.1157,0.029,-0.0762,0.0021,1.997,-3.8786,-5.112,-0.7372,13.2,1.4,-1.5,0.0,0.0,-82.0,-82.0,0
25.4457,fwd_0.4,0.4,0.0,0.1157,0.029,-0.0762,0.0021,1.997,-3.8786,-5.112,-0.7372,13.2,0.0,-0.2,0.0,0.0,43.0,45.0,0
25.4959,fwd_0.4,0.4,0.0,0.1157,0.029,-0.0762,0.0021,1.997,-3.8786,-5.112,-0.7372,13.2,0.0,-0.2,0.0,0.0,43.0,45.0,0
25.5465,fwd_0.4,0.4,0.0,-0.0058,0.0,-0.0762,0.0021,1.997,-3.8786,-5.112,-0.7372,13.2,0.0,-0.2,0.0,0.0,43.0,45.0,0
25.5972,fwd_0.4,0.4,0.0,-0.0058,0.0,-0.1984,0.0034,1.997,-3.8786,-5.112,-0.7372,13.2,0.0,-0.2,0.0,0.0,43.0,45.0,0
25.6477,fwd_0.4,0.4,0.0,-0.0058,0.0,-0.1984,0.0034,2.0158,-3.8786,-5.112,-0.7372,13.2,0.0,-0.2,0.0,0.0,43.0,45.0,0
25.6982,fwd_0.4,0.4,0.0,-0.0058,0.0,-0.1984,0.0034,2.0158,-3.8786,-5.112,-0.7372,13.2,2.9,-2.6,-0.1,0.0,-26.0,0.0,0
25.7486,fwd_0.4,0.4,0.0,-0.0058,0.0,-0.1984,0.0034,2.0158,-3.8786,-5.112,-0.7372,13.2,2.9,-2.6,-0.1,0.0,-26.0,0.0,0
25.7995,fwd_0.4,0.4,0.0,-0.0724,0.0145,-0.1984,0.0034,2.0158,-3.8786,-5.112,-0.7372,13.2,2.9,-2.6,-0.1,0.0,-26.0,0.0,0
25.85,fwd_0.4,0.4,0.0,-0.0724,0.0145,-0.2257,-0.0091,2.0158,-3.8786,-5.112,-0.7372,13.2,2.9,-2.6,-0.1,0.0,-26.0,0.0,0
25.9006,fwd_0.4,0.4,0.0,-0.0724,0.0145,-0.2257,-0.0091,2.0272,-3.8786,-5.112,-0.7372,13.2,2.9,-2.6,-0.1,0.0,-26.0,0.0,0
25.9511,fwd_0.4,0.4,0.0,-0.0724,0.0145,-0.2257,-0.0091,2.0272,-3.8786,-5.112,-0.7372,13.0,1.8,-1.7,0.6,0.7,451.0,458.0,0
26.0014,fwd_0.4,0.4,0.0,-0.0724,0.0145,-0.2257,-0.0091,2.0272,-3.8786,-5.112,-0.7372,13.0,1.8,-1.7,0.6,0.7,451.0,458.0,0
26.0521,fwd_0.4,0.4,0.0,-0.191,0.0,-0.2257,-0.0091,2.0272,-3.8786,-5.112,-0.7372,13.0,1.8,-1.7,0.6,0.7,451.0,458.0,0
26.1027,fwd_0.4,0.4,0.0,-0.191,0.0,-0.1771,-0.0231,2.0272,-3.8786,-5.112,-0.7372,13.0,1.8,-1.7,0.6,0.7,451.0,458.0,0
26.1532,fwd_0.4,0.4,0.0,-0.191,0.0,-0.1771,-0.0231,2.0343,-3.8786,-5.112,-0.7372,13.0,1.8,-1.7,0.6,0.7,451.0,458.0,0
26.2039,fwd_0.4,0.4,0.0,-0.191,0.0,-0.1771,-0.0231,2.0343,-3.7706,-5.189,-0.7105,13.0,1.8,-1.7,0.6,0.7,451.0,458.0,0
